TRADEDATE,SECID,SHORTNAME,COUPON_TYPE,PLOT_GROUP,PRICE_FOR_ANALYSIS,ACCINT,FLOATING_COUPON_RATE_EST,RATE_FOR_ANALYSIS,YEARS_TO_MATURITY,VALUE
2024-01-25,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.833,34.73,15.69499999999999,15.69499999999999,11.227926078028748,26035257.12
2024-01-26,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,98.171,35.16,15.69499999999999,15.69499999999999,11.225188227241617,9196901.0
2024-01-29,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.913,36.46,15.816666666666718,15.816666666666718,11.21697467488022,48741181.33
2024-01-30,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.857,36.89,15.69499999999999,15.69499999999999,11.214236824093089,112582690.57
2024-01-31,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,98.082,0.0,15.69499999999999,15.69499999999999,11.211498973305956,53690872.34
2024-02-01,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.879,0.44,16.06,16.06,11.208761122518824,68241525.29
2024-02-02,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.881,0.87,15.695,15.695,11.206023271731691,42338425.28
2024-02-05,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.653,2.16,15.695,15.695,11.197809719370294,80872225.43
2024-02-06,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.806,2.6,16.06,16.06,11.19507186858316,79683637.85
2024-02-07,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.864,3.04,16.06,16.06,11.19233401779603,28023120.8
2024-02-08,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.773,3.47,15.695000000000006,15.695000000000006,11.189596167008895,62770648.45
2024-02-09,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.689,3.91,16.06,16.06,11.186858316221766,12814174.54
2024-02-12,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.544,5.22,15.938333333333329,15.938333333333329,11.178644763860367,13309765.73
2024-02-13,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.449,5.65,15.69500000000002,15.69500000000002,11.175906913073238,9868580.39
2024-02-14,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.44,6.09,16.05999999999998,16.05999999999998,11.173169062286105,5849305.97
2024-02-15,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.416,6.52,15.69499999999999,15.69499999999999,11.170431211498974,9909019.34
2024-02-16,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.724,6.96,16.060000000000013,16.060000000000013,11.16769336071184,17145395.66
2024-02-19,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.7,8.27,15.938333333333329,15.938333333333329,11.159479808350444,104798481.71
2024-02-20,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.628,8.7,15.69499999999999,15.69499999999999,11.156741957563312,99860882.1
2024-02-21,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.642,9.13,15.695000000000055,15.695000000000055,11.15400410677618,11078481.51
2024-02-22,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.664,9.56,15.69499999999999,15.69499999999999,11.151266255989048,32473046.81
2024-02-26,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.821,11.28,15.69499999999999,15.69499999999999,11.14031485284052,45069683.28
2024-02-27,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.911,11.71,15.695000000000055,15.695000000000055,11.137577002053389,21512605.51
2024-02-28,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.854,12.14,15.69499999999999,15.69499999999999,11.134839151266256,32757014.06
2024-02-29,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.931,12.57,15.69499999999999,15.69499999999999,11.132101300479125,2514811379.8
2024-03-01,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.899,13.0,15.69499999999999,15.69499999999999,11.129363449691992,16220596.35
2024-03-04,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.904,14.29,15.69499999999999,15.69499999999999,11.121149897330596,27226044.58
2024-03-05,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.879,14.72,15.695000000000055,15.695000000000055,11.118412046543463,91434589.98
2024-03-06,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.859,15.15,15.69499999999999,15.69499999999999,11.11567419575633,61112055.48
2024-03-07,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.812,15.58,15.69499999999999,15.69499999999999,11.1129363449692,48542639.14
2024-03-11,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.956,17.27,15.421249999999995,15.421249999999995,11.101984941820673,88311199.05
2024-03-12,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.929,17.69,15.330000000000062,15.330000000000062,11.099247091033538,1131442702.45
2024-03-13,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.941,18.11,15.329999999999933,15.329999999999933,11.096509240246409,16837882.35
2024-03-14,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.948,18.54,15.69499999999999,15.69499999999999,11.093771389459274,62720761.05
2024-03-15,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.884,18.97,15.69499999999999,15.69499999999999,11.091033538672145,71915352.53
2024-03-18,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.876,20.26,15.69500000000003,15.69500000000003,11.082819986310746,64766783.64
2024-03-19,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.839,20.7,16.059999999999917,16.059999999999917,11.080082135523616,59393854.28
2024-03-20,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.848,21.13,15.69499999999999,15.69499999999999,11.077344284736482,30037396.26
2024-03-21,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.893,21.56,15.69499999999999,15.69499999999999,11.07460643394935,5918424.61
2024-03-22,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.8,21.99,15.69499999999999,15.69499999999999,11.071868583162216,4456850.78
2024-03-25,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.781,23.28,15.69500000000003,15.69500000000003,11.063655030800822,84796698.69
2024-03-26,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.801,23.7,15.329999999999933,15.329999999999933,11.06091718001369,22047306.07
2024-03-27,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.804,24.13,15.69499999999999,15.69499999999999,11.058179329226558,60658033.62
2024-03-28,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.846,24.56,15.69499999999999,15.69499999999999,11.055441478439423,118074926.11
2024-03-29,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.846,24.98,15.330000000000062,15.330000000000062,11.052703627652292,186740320.1
2024-04-01,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.782,26.23,15.208333333333336,15.208333333333336,11.044490075290897,36722329.52
2024-04-02,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.712,26.66,15.69499999999999,15.69499999999999,11.041752224503764,74058772.02
2024-04-03,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.694,27.07,14.965000000000007,14.965000000000007,11.039014373716633,4922314.81
2024-04-04,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.636,27.49,15.329999999999933,15.329999999999933,11.0362765229295,59268729.4
2024-04-05,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.762,27.93,16.060000000000045,16.060000000000045,11.033538672142368,192360875.64
2024-04-08,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.641,29.23,15.816666666666675,15.816666666666675,11.025325119780971,19043930.35
2024-04-09,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.653,29.66,15.69499999999999,15.69499999999999,11.02258726899384,656140015.11
2024-04-10,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.677,30.08,15.329999999999933,15.329999999999933,11.019849418206707,16824867.17
2024-04-11,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.643,30.51,15.695000000000118,15.695000000000118,11.017111567419576,4587575.99
2024-04-12,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.613,30.94,15.69499999999999,15.69499999999999,11.014373716632443,4717260.82
2024-04-15,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.508,32.23,15.694999999999945,15.694999999999945,11.006160164271048,2586798842.97
2024-04-16,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.537,32.67,16.060000000000176,16.060000000000176,11.003422313483917,17329247.61
2024-04-17,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.549,33.1,15.69499999999999,15.69499999999999,11.000684462696784,33134304.77
2024-04-18,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.401,33.52,15.330000000000062,15.330000000000062,10.99794661190965,3024789005.08
2024-04-19,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.473,33.95,15.69499999999999,15.69499999999999,10.99520876112252,50838389.17
2024-04-22,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.485,35.24,15.69499999999999,15.69499999999999,10.986995208761122,20991544.26
2024-04-23,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.43,35.67,15.69499999999999,15.69499999999999,10.984257357973991,6636063.48
2024-04-24,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.367,36.1,15.69499999999999,15.69499999999999,10.981519507186858,11526268.07
2024-04-25,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.502,36.53,15.69499999999999,15.69499999999999,10.978781656399724,55361534.54
2024-04-26,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.507,36.96,15.69499999999999,15.69499999999999,10.976043805612594,3185816892.03
2024-04-27,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.612,37.39,15.69499999999999,15.69499999999999,10.97330595482546,35290693.01
2024-04-29,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.379,38.25,15.69499999999999,15.69499999999999,10.967830253251195,42340329.72
2024-04-30,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.687,38.68,15.69499999999999,15.69499999999999,10.965092402464066,9168913.41
2024-05-02,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.738,0.43,15.69499999999999,15.69499999999999,10.959616700889802,29410267.0
2024-05-03,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.807,0.85,15.329999999999998,15.329999999999998,10.956878850102669,19527255.27
2024-05-06,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.728,2.15,15.816666666666665,15.816666666666665,10.948665297741274,10426598.97
2024-05-07,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.735,2.59,16.06,16.06,10.94592744695414,36826680.49
2024-05-08,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.715,3.02,15.695000000000006,15.695000000000006,10.94318959616701,8553983.6
2024-05-10,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.812,3.89,15.877500000000003,15.877500000000003,10.937713894592743,2979352.56
2024-05-13,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.732,5.2,15.938333333333334,15.938333333333334,10.929500342231348,7626043.54
2024-05-14,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.751,5.64,16.05999999999998,16.05999999999998,10.926762491444215,112074899.39
2024-05-15,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.745,6.08,16.060000000000013,16.060000000000013,10.924024640657084,43791659.26
2024-05-16,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.766,6.52,16.05999999999998,16.05999999999998,10.921286789869953,4923509.05
2024-05-17,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.772,6.95,15.69500000000002,15.69500000000002,10.91854893908282,28861402.4
2024-05-20,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.754,8.27,16.059999999999995,16.059999999999995,10.910335386721425,45835980.06
2024-05-21,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.746,8.71,16.060000000000045,16.060000000000045,10.907597535934292,9836137.9
2024-05-22,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.829,9.15,16.05999999999998,16.05999999999998,10.90485968514716,3592269.82
2024-05-23,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.715,9.58,15.69499999999999,15.69499999999999,10.902121834360027,15492769.15
2024-05-24,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.721,10.02,16.05999999999998,16.05999999999998,10.899383983572896,6027424.11
2024-05-27,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.725,11.32,15.816666666666675,15.816666666666675,10.8911704312115,17048137.2
2024-05-28,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.665,11.75,15.69499999999999,15.69499999999999,10.888432580424366,21165919.84
2024-05-29,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.615,12.18,15.69499999999999,15.69499999999999,10.885694729637237,40957471.65
2024-05-30,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.711,12.61,15.69499999999999,15.69499999999999,10.882956878850102,12747619.41
2024-05-31,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.685,13.05,16.060000000000045,16.060000000000045,10.880219028062973,26757799.42
2024-06-03,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.541,14.34,15.69499999999999,15.69499999999999,10.872005475701574,17428545.86
2024-06-04,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.604,14.78,16.05999999999998,16.05999999999998,10.869267624914444,33818760.6
2024-06-05,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.667,15.21,15.695000000000055,15.695000000000055,10.86652977412731,7190217.86
2024-06-06,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.596,15.65,16.05999999999998,16.05999999999998,10.86379192334018,6530160.78
2024-06-07,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.641,16.09,16.05999999999998,16.05999999999998,10.861054072553046,12380869.81
2024-06-10,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.645,17.41,16.060000000000006,16.060000000000006,10.85284052019165,16288615.26
2024-06-11,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.708,17.84,15.69499999999999,15.69499999999999,10.850102669404516,6508970.25
2024-06-13,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.724,18.72,16.05999999999998,16.05999999999998,10.844626967830251,39982599.88
2024-06-14,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.713,19.15,15.69499999999999,15.69499999999999,10.841889117043122,12660628.76
2024-06-17,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.698,20.46,15.938333333333363,15.938333333333363,10.833675564681725,5400735.49
2024-06-18,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.706,20.89,15.69499999999999,15.69499999999999,10.830937713894592,4465167.34
2024-06-19,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.614,21.31,15.329999999999933,15.329999999999933,10.82819986310746,11804409.47
2024-06-20,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.597,21.74,15.69499999999999,15.69499999999999,10.825462012320328,9856292.58
2024-06-21,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.515,22.17,15.695000000000118,15.695000000000118,10.822724161533197,3764288.0
2024-06-24,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.642,23.45,15.573333333333302,15.573333333333302,10.8145106091718,2707623.84
2024-06-25,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.526,23.88,15.69499999999999,15.69499999999999,10.811772758384668,3041829.52
2024-06-26,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.567,24.3,15.330000000000062,15.330000000000062,10.809034907597535,9106944.13
2024-06-27,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.59,24.71,14.965000000000007,14.965000000000007,10.806297056810404,11450181.49
2024-06-28,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.571,25.13,15.329999999999933,15.329999999999933,10.803559206023271,5827933.72
2024-07-01,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.632,26.38,15.208333333333336,15.208333333333336,10.795345653661876,12207916.78
2024-07-02,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.65,26.81,15.69499999999999,15.69499999999999,10.792607802874745,47777363.65
2024-07-03,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.509,27.23,15.330000000000062,15.330000000000062,10.789869952087612,96775162.69
2024-07-04,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.51,27.66,15.69499999999999,15.69499999999999,10.78713210130048,653988111.23
2024-07-05,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.632,28.08,15.329999999999933,15.329999999999933,10.784394250513348,5063187.19
2024-07-08,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.503,29.38,15.816666666666675,15.816666666666675,10.77618069815195,85437369.18
2024-07-09,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.464,29.82,16.060000000000045,16.060000000000045,10.77344284736482,28524740.03
2024-07-10,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.423,30.26,16.060000000000045,16.060000000000045,10.770704996577686,4100533.13
2024-07-11,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.337,30.69,15.69499999999999,15.69499999999999,10.767967145790555,17335640.68
2024-07-12,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.331,31.13,16.059999999999917,16.059999999999917,10.765229295003422,12086845.89
2024-07-15,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.307,32.43,15.816666666666675,15.816666666666675,10.757015742642023,209938799.52
2024-07-16,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.226,32.87,16.059999999999917,16.059999999999917,10.754277891854894,27262300.53
2024-07-17,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.102,33.31,16.060000000000176,16.060000000000176,10.75154004106776,495128223.03
2024-07-18,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.959,33.76,16.424999999999844,16.424999999999844,10.74880219028063,9082360.57
2024-07-19,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.895,34.21,16.425000000000104,16.425000000000104,10.746064339493495,45396812.84
2024-07-22,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.968,35.55,16.303333333333285,16.303333333333285,10.737850787132102,47992495.23
2024-07-23,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.863,36.0,16.425000000000104,16.425000000000104,10.735112936344969,30643980.33
2024-07-24,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.814,36.44,16.059999999999917,16.059999999999917,10.732375085557836,29271746.14
2024-07-25,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.79,36.88,16.060000000000176,16.060000000000176,10.729637234770705,24005659.39
2024-07-26,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.073,37.31,15.69499999999999,15.69499999999999,10.726899383983572,25065778.84
2024-07-29,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.19,38.61,15.816666666666631,15.816666666666631,10.718685831622176,7568222.71
2024-07-30,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.185,39.03,15.330000000000062,15.330000000000062,10.715947980835043,14073293.87
2024-07-31,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.996,0.0,15.330000000000062,15.330000000000062,10.713210130047912,39397806.34
2024-08-01,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.068,0.42,15.329999999999998,15.329999999999998,10.71047227926078,23057426.62
2024-08-02,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,97.159,0.84,15.329999999999998,15.329999999999998,10.707734428473648,22410805.6
2024-08-05,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.886,2.17,16.181666666666665,16.181666666666665,10.699520876112253,30792411.41
